"","CODE","SEC_NAME","IPO_DATE","EXCH_CITY","MKT","TRADE_CODE","COMPINDEX2","CONCEPT","SHSC","INDUSTRY_GICS","INDUSTRY_GICSCODE","INDEXCODE_WIND","INDUSTRY_SW","INDUSTRY_SWCODE","INDEXCODE_SW","INDUSTRY_CITIC","INDUSTRY_CITICCODE","TOTAL_SHARES","FLOAT_A_SHARES","HOLDER_TOP10PCT","HOLDER_CONTROLLER","HOLDER_TOTALBYINST","HOLDER_TOTALBYFUND","HOLDER_TOTALBYBYSEC","HOLDER_NUM","HOLDER_AVGNUM","HOLDER_AVGPCT","HOLDER_HAVGPCTCHANGE","HOLDER_QAVGPCTCHANGE","CLOSE","PCT_CHG_PER"
"698","002231.SZ","奥维通信",39580,"深圳","中小企业板","002231","否","网络游戏;移动互联网;宽带提速;军民融合;员工持股;超涨;并购阶段(需定增)","否","信息技术","45",NA,"通信","1000012611000000","801770.SI","通信","b10q000000000000",356800000,211825000,NA,"杜方;王崇梅;杜安顺",6001962,5019762,NA,34391,5922.77049227996,0.0290773753076792,-19.112558518217,-30.9383268878486,17.7,-11.5
"699","002232.SZ","启明信息",39577,"深圳","中小企业板","002232","否","长吉图板块;央企;核高基;卫星导航;智能交通;智能汽车;国家队;超涨;预减","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",408548455,399705029,NA,"国务院国有资产监督管理委员会",237260879,96888,NA,34381,11575.3106948605,0.0290858317166567,22.3175591169541,10.744306448329,17.93,11.8527760449158
"700","002233.SZ","塔牌集团",39584,"深圳","中小企业板","002233","否","民营银行;质押式回购;融资融券标的;超涨;超跌;预减","否","材料","15",NA,"建筑材料","6106010000000000","801710.SI","建材","b108000000000000",894655969,759655969,NA,"徐永寿;张能勇;钟烈华",12291975,10115654,NA,48133,15782.4355224067,0.0207757670432329,22.3484927180936,10.9841480896682,11.38,14.2570281124498
"701","002234.SZ","民和股份",39584,"深圳","中小企业板","002234","否","CDM项目;生物育种;超涨","否","日常消费","30",NA,"农林牧渔","6101000000000000","801010.SI","农林牧渔","b10k000000000000",302046632,206395832,NA,"孙希民",28263595,17082391,NA,15947,12958.2309525303,0.0627077221870422,-7.40578165172132,-13.5385966012416,15.93,45.2142206016408
"702","002235.SZ","安妮股份",39584,"深圳","中小企业板","002235","否","网络彩票;员工持股;预增","否","材料","15",NA,"轻工制造","6114000000000000","801140.SI","轻工制造","b109000000000000",1.95e+08,136507435,NA,"张杰;林旭曦",3974416,700853,NA,29764,4284.19073377234,0.0335976332426071,12.7099852170407,4.87501679881737,29.1,0
"703","002236.SZ","大华股份",39588,"深圳","中小企业板","002236","否","智能交通;安防监控;员工持股;质押式回购;融资融券标的;基金增仓","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","电子元器件","b10p000000000000",1160337257,663088694,NA,"陈爱玲;傅利泉",75334131,51465920,NA,75112,8790.13643625519,0.0133134517818689,-32.760411119395,-5.90984130365322,36.36,8.02139037433156
"704","002237.SZ","恒邦股份",39588,"深圳","中小企业板","002237","否","黄金珠宝;高送转概念;质押式回购;国家队;证金概念;融资融券标的;超涨;高送转","否","材料","15",NA,"有色金属","6105000000000000","801050.SI","有色金属","b103000000000000",910400000,804100000,NA,"王信恩",217190395,8460538,NA,40865,9791.99804233452,0.0244708191603422,20.2863085770219,15.9084791386272,10.27,1.78394449950445
"705","002238.SZ","天威视讯",39594,"深圳","中小企业板","002238","否","三网融合;文化传媒概念(Wind);预增","否","可选消费","25",NA,"传媒","6122010000000000","801760.SI","传媒","b10s000000000000",514461000,464511090,NA,"深圳广播电影电视集团",223928587,1249514,NA,17539,18267.8601972746,0.0570157915353775,9.42471064484862,10.8101944238554,25.86,8.83838383838382
"706","002239.SZ","奥特佳",39590,"深圳","中小企业板","002239","否","重组;涉矿;质押式回购;预增","否","可选消费","25",NA,"纺织服装","6113000000000000","801130.SI","纺织服装","b10h000000000000",1072973059,419491970,NA,"王进飞",185509473,343287,NA,36914,11434.6860269816,0.0270899925380945,-32.0501706669556,-31.9959906810424,18.32,-2.52813979750854e-06
"707","002240.SZ","威华股份",39591,"深圳","中小企业板","002240","否","借壳上市;重组;员工持股;质押式回购;超涨","否","材料","15",NA,"轻工制造","6114000000000000","801140.SI","有色金属","b103000000000000",490704000,366231300,NA,"李建华",5889456,4220753,NA,31805,11218.9341298538,0.0314415954053402,4.95205156421945,19.1605093538752,11.84,-4.43906376109767
"708","002241.SZ","歌尔声学",39590,"深圳","中小企业板","002241","否","苹果;智能穿戴;传感器;员工持股;国家队;虚拟现实;融资融券标的;含可转债;大盘蓝筹;超涨","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","电子元器件","b10p000000000000",1526443524,1226505954,NA,"姜滨;胡双美",582143801,103616055,7792438,60697,19947.2656803466,0.0164752788841724,-0.710084518180465,1.2883668056082,33.91,27.0037453183521
"709","002242.SZ","九阳股份",39596,"深圳","中小企业板","002242","否","国家队;证金概念;融资融券标的;超涨","否","可选消费","25",NA,"家用电器","6111000000000000","801110.SI","家电","b10g000000000000",767755000,763656000,NA,"王旭宁;朱宏韬;黄淑玲;朱泽春四人创业团队",542548244,16725893,NA,42354,17966.425839354,0.0236105211079121,10.1053029229825,13.9892336024933,24.46,-3.43466245558625
"710","002243.SZ","通产丽星",39596,"深圳","中小企业板","002243","否","超涨","否","材料","15",NA,"轻工制造","6114000000000000","801140.SI","轻工制造","b109000000000000",364948956,309908956,NA,"深圳市国有资产监督管理委员会",189934554,12305911,NA,14601,21225.1801931375,0.0684884563088417,13.9442503938086,7.47209095267447,14.16,29.551692589204
"711","002244.SZ","滨江集团",39597,"深圳","中小企业板","002244","否","高送转概念;质押式回购;国家队;融资融券标的;大盘蓝筹;超涨;高送转","否","金融","40",NA,"房地产","6118000000000000","801180.SI","房地产","b10n000000000000",2.704e+09,2295460000,NA,"戚金兴",750995896,13575896,NA,24505,46836.5639665374,0.0408079996705055,26.2721893491124,6.53336053866558,8.3,7.79220779220779
"712","002245.SZ","澳洋顺昌",39604,"深圳","中小企业板","002245","否","绿色节能照明;合同能源管理;舟山新区;金融改革;高送转概念;超涨;预增;高送转","否","工业","20",NA,"交通运输","6117000000000000","801170.SI","交通运输","b10o000000000000",973611465,895032009,NA,"沈学如",193530011,10559707,5999911,18325,18306.3847203274,0.0545702576637268,-11.3178717598909,-7.64529331514324,7.98,9.61538461538463
"713","002246.SZ","北化股份",39604,"深圳","中小企业板","002246","否","央企;超涨","否","材料","15",NA,"化工","6103000000000000","801030.SI","基础化工","b106000000000000",413686536,413686536,NA,"国务院国有资产监督管理委员会",253683172,33070109,NA,24628,16797.4068539873,0.0406041890382767,-29.9090466136105,21.2238102972227,14.12,15.265306122449
"714","002247.SZ","帝龙新材",39611,"深圳","中小企业板","002247","否","超跌","否","材料","15",NA,"轻工制造","6114000000000000","801140.SI","建材","b108000000000000",264484500,220792775,NA,"姜飞雄",88871134,2894034,NA,14160,15629.8038135593,0.0706214681267738,18.5734463276836,15.9110169491525,20.71,0
"715","002248.SZ","华东数控",39611,"深圳","中小企业板","002248","否","借壳上市;重组;高端装备制造;超涨","否","工业","20",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",307495600,221628315,NA,"NaN",52819371,NA,NA,28628,7088.08166829677,0.0349308364093304,16.9589213357552,3.40575660192819,11.63,-5.21597392013039
"716","002249.SZ","大洋电机",39618,"深圳","中小企业板","002249","否","重组;新能源汽车;稀土永磁;高送转概念;国家队;超涨;高送转;并购阶段(需定增)","否","工业","20",NA,"电气设备","6107010000000000","801730.SI","机械","b10a000000000000",1722822700,905366926,NA,"彭惠;鲁楚平",61405203,32713767,NA,31253,13404.0520270054,0.0319969281554222,-23.0921831504176,-17.8894826096695,12.95,-1.14503816793893
"717","002250.SZ","联化科技",39618,"深圳","中小企业板","002250","否","金融改革;员工持股;国家队;融资融券标的","否","材料","15",NA,"化工","6103000000000000","801030.SI","基础化工","b106000000000000",835113322,555310600,NA,"牟金香",205634537,177976989,NA,16173,33151.5951895134,0.0618314482271671,-54.5167872379892,-13.8378779447227,19.68,6.95652173913044
"718","002251.SZ","步步高",39618,"深圳","中小企业板","002251","否","电子商务;O2O;跨境电商;质押式回购;融资融券标的;超涨","否","日常消费","30",NA,"商业贸易","6120000000000000","801200.SI","商贸零售","b10e000000000000",778985474,578952069,NA,"王填",349168573,5323920,6016596,20424,26636.2619956913,0.0489620044827461,-17.7389345867607,-14.1891891891892,18.24,-5.73643410852716
"719","002252.SZ","上海莱士",39622,"深圳","中小企业板","002252","否","生物疫苗;高送转概念;融资融券标的;超涨;预增;高送转","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",2756259834,1924719640,NA,"郑跃文;黄凯",824233801,7591466,25350805,12863,76125.3206872425,0.0777423605322838,-33.6157972479204,3.10192023633677,45.5,6.63229435200376
"720","002253.SZ","川大智胜",39622,"深圳","中小企业板","002253","否","核高基;通用航空;智能交通;生物识别;军民融合;国家队;人工智能;虚拟现实;超涨;预增;预减","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",139245600,126834085,NA,"游志胜",46260944,13097940,NA,16454,7701.38483043637,0.0607754960656166,-26.2367813297678,-27.4158259389814,55.4,43.0415698424994
"721","002254.SZ","泰和新材",39624,"深圳","中小企业板","002254","否","新材料;军民融合;国家队;证金概念;超涨;预减","否","材料","15",NA,"化工","6103000000000000","801030.SI","石油石化","b101000000000000",610833600,610590685,NA,"烟台市人民政府国有资产监督管理委员会",207712404,2895862,NA,35716,14246.4321312577,0.0279986560344696,6.87926979504985,13.4925523574868,16.8,9.80392156862746
"722","002255.SZ","海陆重工",39624,"深圳","中小企业板","002255","否","核能核电;合同能源管理;高送转概念;质押式回购;超涨;高送转","否","工业","20",NA,"电气设备","6107010000000000","801730.SI","机械","b10a000000000000",620634524,406869274,NA,"徐元生",11161544,76544,NA,31581,6378.58060226085,0.0316646099090576,-20.6073271903993,-16.6207529843893,11.06,10.1593625498008
"723","002256.SZ","彩虹精化",39624,"深圳","中小企业板","002256","否","太阳能发电;新材料;能源互联网;质押式回购;超涨","否","材料","15",NA,"化工","6103000000000000","801030.SI","基础化工","b106000000000000",315243500,314128500,NA,"陈永弟;沈少玲",140917975,6227975,NA,20624,15186.1908456168,0.0484871976077557,-0.276377036462372,-11.1181148176881,27.6,31.4285714285714
"724","002258.SZ","利尔化学",39637,"深圳","中小企业板","002258","否","超涨","否","材料","15",NA,"化工","6103000000000000","801030.SI","基础化工","b106000000000000",202444033,202442233,NA,"中国工程物理研究院",136633956,10223169,NA,15244,13190.7135266334,0.0655995830893517,27.8273419050118,18.6696405143007,25.8,10.2564102564103
"725","002259.SZ","升达林业",39645,"深圳","中小企业板","002259","否","美丽中国;LNG;土地流转;员工持股;质押式回购;超涨","否","材料","15",NA,"轻工制造","6114000000000000","801140.SI","农林牧渔","b10k000000000000",643320000,605297204,NA,"江昌政",233104293,3936785,2640000,32886,18470.2555190659,0.030408076941967,-32.7282126132701,-14.5137748586025,10.35,46.600566572238
"726","002260.SZ","德奥通航",39645,"深圳","中小企业板","002260","否","通用航空;无人机;高送转概念;超涨;高送转","否","工业","20",NA,"家用电器","6111000000000000","801110.SI","家电","b10g000000000000",265200000,265200000,NA,"张佳运",82637246,3398845,1800000,7713,20225.5931544146,0.129651233553886,-8.16802800466747,-14.9098923894723,43.15,22.8294904639909
"727","002261.SZ","拓维信息",39652,"深圳","中小企业板","002261","否","网络游戏;移动互联网;文化传媒概念(Wind);在线教育;员工持股;质押式回购;国家队;证金概念;融资融券标的;超涨;预增;并购阶段(需定增)","否","电信服务","50",NA,"传媒","6122010000000000","801760.SI","通信","b10q000000000000",443269665,220762617,NA,"李新宇",3929021,2299079,NA,42361,6162.89155119095,0.0236066188663244,3.06413918462738,12.5303935223437,40.16,15.3028997990238
"728","002262.SZ","恩华药业",39652,"深圳","中小企业板","002262","否","员工持股;融资融券标的","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",485166833,395860318,NA,"孙彭生;付卿;祁超;陈增良;杨自亮",217809801,41793189,3797624,8227,40010.0155585268,0.121550992131233,-22.4383128722499,-24.6262307037802,29.1,-2.21774193548386
"729","002263.SZ","大东南",39657,"深圳","中小企业板","002263","否","锂电池;网络游戏;超涨","否","材料","15",NA,"轻工制造","6114000000000000","801140.SI","基础化工","b106000000000000",939180050,845369297,NA,"黄水寿;黄飞刚",338928674,8811891,NA,35675,21542.1876103714,0.0280308332294226,6.02102312543797,19.3216538192011,10.08,22.9268292682927
"730","002264.SZ","新华都",39660,"深圳","中小企业板","002264","否","重组;O2O;员工持股;超涨;并购阶段(需定增)","否","日常消费","30",NA,"商业贸易","6120000000000000","801200.SI","商贸零售","b10e000000000000",541501975,535714446,NA,"陈发树",285681984,6648050,NA,21862,24529.0541578996,0.045741468667984,-26.6627024060013,-9.79324855914372,8.05,20.8708708708709
"731","002265.SZ","西仪股份",39666,"深圳","中小企业板","002265","否","央企;超跌","否","可选消费","25",NA,"汽车","1000012588000000","801880.SI","汽车","b10d000000000000",291026000,291026000,NA,"国务院国有资产监督管理委员会",209164199,5198819,NA,14486,20090.1560127019,0.0690321698784828,3.00980256799666,6.0679276542869,12.69,0
"732","002266.SZ","浙富控股",39666,"深圳","中小企业板","002266","否","核能核电;水利水电建设;移动互联网入口;一带一路;质押式回购;国家队;融资融券标的","否","工业","20",NA,"电气设备","6107010000000000","801730.SI","电力设备","b10b000000000000",1978719849,1425353324,NA,"孙毅",18396860,12357573,NA,62931,16232.0190208323,0.0158904194831848,-43.9179418728449,-11.441102159508,8.91,-1.54696132596684
"733","002267.SZ","陕天然气",39673,"深圳","中小企业板","002267","否","融资融券标的;大盘蓝筹","否","能源","10",NA,"公用事业","6116000000000000","801160.SI","电力及公用事业","b104000000000000",1112075445,1112075445,NA,"陕西省国有资产监督管理委员会",857665251,16072863,NA,25423,39996.7490068049,0.0393344610929489,29.701451441608,11.4423946819809,13.2,1.0719754977029
"734","002268.SZ","卫士通",39671,"深圳","中小企业板","002268","否","央企;移动支付;云计算;网络安全;高送转概念;融资融券标的;基金减持;超涨;预增;高送转","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",432523346,344396060,NA,"国务院国有资产监督管理委员会",95265130,26152903,NA,7342,23430.8853173522,0.136202663183212,59.0710977935168,29.8420049032961,60.85,9.14798206278027
